Date 	Open 	High 	Low 	Close 	Shares Traded 	Turnover (? Cr)	India VIX	STT rate	Avg Share price	Trading Volume 
12-Dec-18	10591	10752.2	10560.8	10737.6	371697496	17447.45	15.81	0.05	10656.5	1.63725895
13-Dec-18	10810.75	10838.6	10749.5	10791.55	387810061	17582.8	15.55	0.05	10794.05	1.628934459
14-Dec-18	10784.5	10815.75	10752.1	10805.45	350579275	14486.1	15.1575	0.05	10783.925	1.343304965
17-Dec-18	10853.2	10900.35	10844.85	10888.35	306145514	12528.59	14.54	0.05	10872.6	1.152308555
18-Dec-18	10850.9	10915.4	10819.1	10908.7	294942271	13556.45	14.5775	0.05	10867.25	1.247459109
19-Dec-18	10930.55	10985.15	10928	10967.3	321801803	17172.64	14.66	0.05	10956.575	1.567336508
20-Dec-18	10885.2	10962.55	10880.05	10951.7	328802751	14945.94	14.3325	0.05	10921.3	1.368512906
21-Dec-18	10944.25	10963.65	10738.65	10754	389235107	18663.85	15.9925	0.05	10851.15	1.719988204
24-Dec-18	10780.9	10782.3	10649.25	10663.5	230291344	10695.6	15.75	0.05	10715.775	0.998117262
26-Dec-18	10635.45	10747.5	10534.55	10729.85	271942701	12831.99	15.92	0.05	10641.025	1.205897928
27-Dec-18	10817.9	10834.2	10764.45	10779.8	470160392	19119.88	16.0725	0.05	10799.325	1.770469914
28-Dec-18	10820.95	10893.6	10817.15	10859.9	253086507	12615.01	15.27	0.05	10855.375	1.162098039
31-Dec-18	10913.2	10923.55	10853.2	10862.55	186494657	10176.13	16	0.05	10888.375	0.934586658
01-Jan-19	10881.7	10923.6	10807.1	10910.1	159404542	8688.26	15.325	0.05	10865.35	0.799630017
02-Jan-19	10868.85	10895.35	10735.05	10792.5	309665939	15352.25	16.3875	0.05	10815.2	1.419506805
03-Jan-19	10796.8	10814.05	10661.25	10672.25	286241745	15030.45	16.79	0.05	10737.65	1.399789526
04-Jan-19	10699.7	10741.05	10628.65	10727.35	296596655	14516.74	16.1625	0.05	10684.85	1.358628338
07-Jan-19	10804.85	10835.95	10750.15	10771.8	269371080	12731.29	16.3025	0.05	10793.05	1.179582231
08-Jan-19	10786.25	10818.45	10733.25	10802.15	277697672	13433.48	15.7	0.05	10775.85	1.24662834
09-Jan-19	10862.4	10870.4	10749.4	10855.15	333010535	16213.3	15.27	0.05	10809.9	1.499856613
10-Jan-19	10859.35	10859.35	10801.8	10821.6	254365477	12031.26	15.345	0.05	10830.575	1.110860688
11-Jan-19	10834.75	10850.15	10739.4	10794.95	260792200	13084.6	15.3525	0.05	10794.775	1.212123458
14-Jan-19	10807	10808	10692.35	10737.6	298774178	12732.57	16.1575	0.05	10750.175	1.184405835
15-Jan-19	10777.55	10896.95	10777.55	10886.8	310737078	14879.91	15.5825	0.05	10837.25	1.373033749
16-Jan-19	10899.65	10928.15	10876.9	10890.3	276539042	13081.63	16.0775	0.05	10902.525	1.199871589
17-Jan-19	10920.85	10930.65	10844.65	10905.2	271676319	13215.83	16.2425	0.05	10887.65	1.213836778
18-Jan-19	10914.85	10928.2	10852.2	10906.95	323814108	16408.83	16.6175	0.05	10890.2	1.506751942
21-Jan-19	10919.35	10987.45	10885.75	10961.85	288829125	17289.7	18.1475	0.05	10936.6	1.580902657
22-Jan-19	10949.8	10949.8	10864.15	10922.75	300768112	17483.62	17.985	0.05	10906.975	1.602976077
23-Jan-19	10931.05	10944.8	10811.95	10831.5	298876314	14736.91	18.085	0.05	10878.375	1.354697737
24-Jan-19	10844.05	10866.6	10798.65	10849.8	361082096	15298.48	17.435	0.05	10832.625	1.412259725
25-Jan-19	10859.75	10931.7	10756.45	10780.55	463444758	20542.36	17.69	0.05	10844.075	1.894339536
28-Jan-19	10792.45	10804.45	10630.95	10661.55	419682627	21144.33	18.8975	0.05	10717.7	1.972842121
29-Jan-19	10653.7	10690.35	10583.65	10652.2	356908994	18832.06	18.4275	0.05	10637	1.770429632
30-Jan-19	10702.25	10710.2	10612.85	10651.8	410107910	21214.81	17.85	0.05	10661.525	1.989847606
31-Jan-19	10690.55	10838.05	10678.55	10830.95	604818027	27471.18	17.1225	0.05	10758.3	2.553487075
01-Feb-19	10851.35	10983.45	10813.45	10893.65	482272661	23112.37	15.72	0.05	10898.45	2.120702485
04-Feb-19	10876.75	10927.9	10814.15	10912.25	318300039	15478.81	15.7225	0.05	10871.025	1.423859296
05-Feb-19	10908.65	10956.7	10886.7	10934.35	268095127	13435.13	15.78	0.05	10921.7	1.230131756
06-Feb-19	10965.1	11072.6	10962.7	11062.45	298510497	15172.85	15.63	0.05	11017.65	1.377140316
07-Feb-19	11070.45	11118.1	11043.6	11069.4	263544426	13542.69	15.435	0.05	11080.85	1.222170682
08-Feb-19	11023.5	11041.2	10925.45	10943.6	352787419	15507.05	15.5675	0.05	10983.325	1.411872088
11-Feb-19	10930.9	10930.9	10857.1	10888.8	285985383	13818.92	15.84	0.05	10894	1.268489077
12-Feb-19	10879.7	10910.9	10823.8	10831.4	292314643	14424.78	15.75	0.05	10867.35	1.327350274
13-Feb-19	10870.55	10891.65	10772.1	10793.65	321958549	15360.98	15.73	0.05	10831.875	1.418127517
14-Feb-19	10786.1	10792.7	10718.75	10746.05	627041405	20797.41	15.7725	0.05	10755.725	1.933613029
15-Feb-19	10780.25	10785.75	10620.4	10724.4	521876968	20733.95	16.46	0.05	10703.075	1.937195619
18-Feb-19	10738.65	10759.9	10628.4	10640.95	345440240	14903.19	18	0.05	10694.15	1.393583408
19-Feb-19	10636.7	10722.85	10585.65	10604.35	291507060	13765.01	18.4675	0.05	10654.25	1.291973626
20-Feb-19	10655.45	10752.7	10646.4	10735.45	289195306	13209.71	17.055	0.05	10699.55	1.234604259
21-Feb-19	10744.1	10808.85	10721.5	10789.85	279584955	14758.5	16.0525	0.05	10765.175	1.370948452
22-Feb-19	10782.7	10801.55	10758.4	10791.65	396846597	24386.42	15.45	0.05	10779.975	2.262196341
25-Feb-19	10813.25	10887.1	10788.05	10880.1	385905142	16466.09	15.3575	0.05	10837.575	1.519351885
26-Feb-19	10775.3	10888.75	10729.3	10835.3	414954476	19186.75	17.115	0.05	10809.025	1.775067594
27-Feb-19	10881.2	10939.7	10751.2	10806.65	381080073	18313.85	18.8975	0.05	10845.45	1.688620574
28-Feb-19	10865.7	10865.7	10784.85	10792.5	644159018	27123.34	18.2775	0.05	10825.275	2.505556672
01-Mar-19	10842.65	10877.9	10823.1	10863.5	308526309	15010.06	16.275	0.05	10850.5	1.383351919
05-Mar-19	10864.85	10994.9	10817	10987.45	373220239	17960.03	15.6575	0.05	10905.95	1.646810227
06-Mar-19	11024.85	11062.3	10998.85	11053	372550850	17850.93	15.61	0.05	11030.575	1.618313642
07-Mar-19	11077.95	11089.05	11027.1	11058.2	321208766	15321.68	15.2925	0.05	11058.075	1.385564847
08-Mar-19	11038.85	11049	11008.95	11035.4	326569833	14369.77	14.94	0.05	11028.975	1.302910742
11-Mar-19	11068.75	11180.9	11059.85	11168.05	352242287	17349.95	14.895	0.05	11120.375	1.560194688
12-Mar-19	11231.35	11320.4	11227	11301.2	391310519	20861.35	15.0975	0.05	11273.7	1.850443954
13-Mar-19	11326.2	11352.3	11276.6	11341.7	382996187	20851.67	15.2775	0.05	11314.45	1.842923872
14-Mar-19	11382.5	11383.45	11313.75	11343.25	294480678	15661.05	15.15	0.05	11348.6	1.379998414
15-Mar-19	11376.85	11487	11370.8	11426.85	463704896	25143.26	15.865	0.05	11428.9	2.199972001
18-Mar-19	11473.85	11530.15	11412.5	11462.2	320250041	16942.22	16.9	0.05	11471.325	1.476919188
19-Mar-19	11500.3	11543.85	11451.25	11532.4	326099667	16179.92	16.4925	0.05	11497.55	1.407249371
20-Mar-19	11553.35	11556.1	11503.1	11521.05	366298049	18311.44	16.0325	0.05	11529.6	1.588211213
22-Mar-19	11549.2	11572.8	11434.55	11456.9	386193935	19755.74	16.275	0.05	11503.675	1.717341632
25-Mar-19	11395.65	11395.65	11311.6	11354.25	294459196	14101.14	16.6725	0.05	11353.625	1.241994517
26-Mar-19	11375.2	11496.75	11352.45	11483.25	282575496	14611.68	16.485	0.05	11424.6	1.278966441
27-Mar-19	11531.45	11546.2	11413	11445.05	350446089	18356.52	17.0475	0.05	11479.6	1.599055716
28-Mar-19	11463.65	11588.5	11452.45	11570	527678809	25719.65	16.6525	0.05	11520.475	2.232516454
29-Mar-19	11625.45	11630.35	11570.15	11623.9	416276981	20515.25	17.185	0.05	11600.25	1.76851792
01-Apr-19	11665.2	11738.1	11644.75	11669.15	379572660	18977.99	18.005	0.05	11691.425	1.62324011
02-Apr-19	11711.55	11729.35	11655.85	11713.2	386131413	18673.7	18.0825	0.05	11692.6	1.597052837
03-Apr-19	11735.3	11761	11629.15	11643.95	365760070	19050.95	18.7825	0.05	11695.075	1.628972025
04-Apr-19	11660.2	11662.55	11559.2	11598	349029830	19713.01	18.65	0.05	11610.875	1.697805721
05-Apr-19	11638.4	11689.65	11609.5	11665.95	266665797	15000.35	18.3925	0.05	11649.575	1.287630665
08-Apr-19	11704.35	11710.3	11549.1	11604.5	260932608	14203.96	20.1525	0.05	11629.7	1.221352227
09-Apr-19	11612.05	11683.9	11569.7	11671.95	300467538	15984.39	20.28	0.05	11626.8	1.37478842
10-Apr-19	11646.85	11680.05	11571.75	11584.3	359941110	22258.46	21.13	0.05	11625.9	1.914558013
11-Apr-19	11592.55	11606.7	11550.55	11596.7	279775726	14332.2	20.9575	0.05	11578.625	1.237815371
12-Apr-19	11612.85	11657.35	11578.8	11643.45	246006184	13598.61	20.9975	0.05	11618.075	1.170470151
15-Apr-19	11667	11704.6	11648.25	11690.35	289996075	15635.79	21.3875	0.05	11676.425	1.339090518
16-Apr-19	11736.2	11810.95	11731.55	11787.15	354315040	17585.48	21.6925	0.05	11771.25	1.493934799
18-Apr-19	11856.15	11856.15	11738.5	11752.8	339653709	18271.27	22.735	0.05	11797.325	1.548763809
22-Apr-19	11727.05	11727.05	11583.95	11594.45	260356055	13754.12	24.05	0.05	11655.5	1.180054052
23-Apr-19	11612.95	11645.95	11564.8	11575.95	272544486	14500.53	24.645	0.05	11605.375	1.249466734
24-Apr-19	11601.5	11740.85	11578.85	11726.15	335196513	17046.66	23.7125	0.05	11659.85	1.461996509
25-Apr-19	11735.7	11796.75	11624.3	11641.8	604360395	28254.3	23.2325	0.05	11710.525	2.412727013
26-Apr-19	11683.75	11762.9	11661.75	11754.65	333483764	18098.83	21.7175	0.05	11712.325	1.545280719
30-Apr-19	11748.75	11756.25	11655.9	11748.15	532630874	23324.98	21.8275	0.05	11706.075	1.992553439
02-May-19	11725.55	11789.3	11699.55	11724.75	380278045	17790.06	22.9825	0.05	11744.425	1.514766368
03-May-19	11722.6	11770.9	11699.35	11712.25	305519934	15156.32	24.0325	0.05	11735.125	1.291534602
06-May-19	11605.8	11632.55	11571.35	11598.25	299046480	14703.42	26.4325	0.05	11601.95	1.267323166
07-May-19	11651.5	11657.05	11484.45	11497.9	337495624	16632.84	26.4775	0.05	11570.75	1.437490223
08-May-19	11478.7	11479.1	11346.95	11359.45	372826025	17440.01	26.365	0.05	11413.025	1.528079541
09-May-19	11322.4	11357.6	11255.05	11301.8	373028059	17602.86	25.485	0.05	11306.325	1.556903768
10-May-19	11314.15	11345.8	11251.05	11278.9	387323416	18085.19	26.335	0.05	11298.425	1.600682396
13-May-19	11258.7	11300.2	11125.6	11148.2	357586433	16722.91	27.3825	0.05	11212.9	1.491399192
14-May-19	11151.65	11294.75	11108.3	11222.05	398122725	19906.38	27.1325	0.05	11201.525	1.777113384
15-May-19	11271.7	11286.8	11136.95	11157	414174258	17931.75	28.6575	0.05	11211.875	1.599353364
16-May-19	11180.35	11281.55	11143.35	11257.1	350734572	15629.57	28.37	0.05	11212.45	1.393947799
17-May-19	11261.9	11426.15	11259.85	11407.15	412109200	20177.63	28.075	0.05	11343	1.778861853
20-May-19	11651.9	11845.2	11591.7	11828.25	452096261	25223.78	23.675	0.05	11718.45	2.15248433
21-May-19	11863.65	11883.55	11682.8	11709.1	381038129	20324.67	25.6525	0.05	11783.175	1.72488909
22-May-19	11727.95	11784.8	11682.4	11737.9	355870667	19582.41	27.6325	0.05	11733.6	1.668917468
23-May-19	11901.3	12041.15	11614.5	11657.05	569030654	31180.08	19.405	0.05	11827.825	2.636163454
24-May-19	11748	11859	11658.1	11844.1	374637415	20028.49	16.4675	0.05	11758.55	1.703312908
27-May-19	11855.5	11957.15	11812.4	11924.75	348356214	17735.36	16.19	0.05	11884.775	1.492275622
28-May-19	11958.35	11958.55	11864.9	11928.75	598308334	28833.54	15.9225	0.05	11911.725	2.42060155
29-May-19	11905.8	11931.9	11836.8	11861.1	318068673	15985.92	16.4075	0.05	11884.35	1.345123629
30-May-19	11865.3	11968.55	11859.4	11945.9	421199867	20261.85	15.61	0.05	11913.975	1.700679244
31-May-19	11999.8	12039.25	11829.45	11922.8	438879129	22789	16.0675	0.05	11934.35	1.909530054
03-Jun-19	11953.75	12103.05	11920.1	12088.55	315296955	17451.36	15.9675	0.05	12011.575	1.452878578
04-Jun-19	12052.65	12095.2	12005.85	12021.65	289221904	15308.28	15.6275	0.05	12050.525	1.270341334
06-Jun-19	12039.8	12039.8	11830.25	11843.75	415206942	21144.77	15.525	0.05	11935.025	1.771656951
07-Jun-19	11865.2	11897.5	11769.5	11870.65	302455910	14939.4	14.8575	0.05	11833.5	1.262466726
10-Jun-19	11934.9	11975.05	11871.75	11922.7	303329445	13125.41	14.975	0.05	11923.4	1.10081101
11-Jun-19	11959.85	12000.35	11904.35	11965.6	332181958	15392.28	14.49	0.05	11952.35	1.287803654
12-Jun-19	11962.45	11962.45	11866.35	11906.2	283718253	14120.17	14.1225	0.05	11914.4	1.185134795
13-Jun-19	11873.9	11931.35	11817.05	11914.05	447901993	18680.91	13.66	0.05	11874.2	1.57323525
14-Jun-19	11910.1	11911.85	11797.7	11823.3	390294634	16226.57	13.895	0.05	11854.775	1.368779247
17-Jun-19	11844	11844.05	11657.75	11672.15	295528399	13851.67	14.65	0.05	11750.9	1.178775243
18-Jun-19	11677.05	11727.2	11641.15	11691.5	365525622	16120.69	14.6	0.05	11684.175	1.379702889
19-Jun-19	11744.45	11802.5	11625.1	11691.45	446933027	18722.71	14.73	0.05	11713.8	1.598346395
20-Jun-19	11653.65	11843.5	11635.05	11831.75	442016954	18839.11	14	0.05	11739.275	1.604793311
21-Jun-19	11827.6	11827.95	11705.1	11724.1	468430388	23346.13	14.61	0.05	11766.525	1.984114256
24-Jun-19	11725.8	11754	11670.2	11699.65	277620788	12631.38	15.2225	0.05	11712.1	1.078489767
25-Jun-19	11681	11814.4	11651	11796.45	300476353	13822.83	15.01	0.05	11732.7	1.178145695
26-Jun-19	11768.15	11871.85	11757.55	11847.55	327885018	14650.89	14.75	0.05	11814.7	1.240056032
27-Jun-19	11860.85	11911.15	11821.05	11841.55	480169350	23300.3	14.645	0.05	11866.1	1.963602194
28-Jun-19	11861.15	11871.7	11775.5	11788.85	303888701	15191.9	14.9525	0.05	11823.6	1.284879394
01-Jul-19	11839.9	11884.65	11830.8	11865.6	278415889	12874.96	14.6025	0.05	11857.725	1.085786692
02-Jul-19	11890.3	11917.45	11814.7	11910.3	363197036	13615.94	14.25	0.05	11866.075	1.147467886
03-Jul-19	11932.15	11945.2	11887.05	11916.75	340527508	14290.33	13.695	0.05	11916.125	1.199243043
04-Jul-19	11928.8	11969.25	11923.65	11946.75	333595172	14758.87	13.53	0.05	11946.45	1.23541889
05-Jul-19	11964.75	11981.75	11797.9	11811.15	530720039	18871.99	13.065	0.05	11889.825	1.587238668
08-Jul-19	11770.4	11771.9	11523.3	11558.6	464029444	19146.25	13.8525	0.05	11647.6	1.643793571
09-Jul-19	11531.6	11582.55	11461	11555.9	442520253	21577.95	13.6875	0.05	11521.775	1.872797377
10-Jul-19	11536.15	11593.7	11475.65	11498.9	337571014	16098.53	13.635	0.05	11534.675	1.395663944
11-Jul-19	11561.45	11599	11519.5	11582.9	317257578	14586.2	12.47	0.05	11559.25	1.261863875
12-Jul-19	11601.15	11639.55	11538.6	11552.5	359421182	16947.57	11.9975	0.05	11589.075	1.462374693
15-Jul-19	11614.75	11618.4	11532.3	11588.35	368788782	15835.99	12.02	0.05	11575.35	1.368078719
16-Jul-19	11596.65	11670.05	11573.95	11662.6	480156167	15967.91	11.56	0.05	11622	1.373938221
17-Jul-19	11670.75	11706.65	11651.15	11687.5	464827734	15250.5	11.8	0.05	11678.9	1.305816472
18-Jul-19	11675.6	11677.15	11582.4	11596.9	498258158	16684.03	11.75	0.05	11629.775	1.434596112
19-Jul-19	11627.95	11640.35	11399.3	11419.25	446049198	17326.4	12.515	0.05	11519.825	1.504050626
22-Jul-19	11392.85	11398.15	11301.25	11346.2	516044335	19304.23	13.01	0.05	11349.7	1.700858172
23-Jul-19	11372.25	11398.15	11302.8	11331.05	458931191	19199.32	13.4275	0.05	11350.475	1.691499254
24-Jul-19	11322.45	11359.75	11229.8	11271.3	413202832	18353.13	12.76	0.05	11294.775	1.624922143
25-Jul-19	11290.4	11361.4	11239.35	11252.15	553676897	24329.21	12.635	0.05	11300.375	2.152955986
26-Jul-19	11247.45	11307.6	11210.05	11284.3	522670420	20350.38	12.1325	0.05	11258.825	1.80750478
29-Jul-19	11307.5	11310.95	11152.4	11189.2	482862376	18705.92	13.0625	0.05	11231.675	1.665461296
30-Jul-19	11213.7	11267.45	11072.65	11085.4	479059399	20545.71	13.6125	0.05	11170.05	1.839357031
31-Jul-19	11034.05	11145.3	10999.4	11118	536694278	23681.22	13.59	0.05	11072.35	2.138770902
01-Aug-19	11060.2	11076.75	10881	10980	499918953	21048.32	14.5575	0.05	10978.875	1.917165465
02-Aug-19	10930.3	11080.15	10848.95	10997.35	547416246	23972.04	15.1875	0.05	10964.55	2.186322284
05-Aug-19	10895.8	10895.8	10782.6	10862.6	506556609	20824.1	16.585	0.05	10839.2	1.92118422
06-Aug-19	10815.4	11018.55	10813.8	10948.25	517891491	21676.4	16.12	0.05	10916.175	1.98571386
07-Aug-19	10958.1	10975.65	10835.9	10855.5	548465787	21228.28	16.74	0.05	10905.775	1.946517327
08-Aug-19	10899.2	11058.05	10842.95	11032.45	482471622	20667.6	16.0925	0.05	10950.5	1.887365874
09-Aug-19	11087.9	11181.45	11062.8	11109.65	538063563	21092.05	15.845	0.05	11122.125	1.896404689
13-Aug-19	11139.4	11145.9	10901.6	10925.85	624634647	24790.67	17.7775	0.05	11023.75	2.248841819
14-Aug-19	11003.25	11078.15	10935.6	11029.4	511541716	19712.81	16.3575	0.05	11006.875	1.79095429
16-Aug-19	11043.65	11068.65	10924.3	11047.8	470909918	19281.91	16.6475	0.05	10996.475	1.753462814
19-Aug-19	11094.8	11146.9	11037.85	11053.9	369493161	14120.35	16.7475	0.05	11092.375	1.272978059
20-Aug-19	11063.9	11076.3	10985.3	11017	444715679	16915.96	16.6325	0.05	11030.8	1.533520688
21-Aug-19	11018.15	11034.2	10906.65	10918.7	557867906	16747.99	17.0225	0.05	10970.425	1.52664915
22-Aug-19	10905.3	10908.25	10718.3	10741.35	668193449	18764.38	17.8525	0.05	10813.275	1.735309608
23-Aug-19	10699.6	10862.55	10637.15	10829.35	667079625	20983.75	17.3475	0.05	10749.85	1.952003981
26-Aug-19	11000.3	11070.3	10756.55	11057.85	684141923	22375.99	16.655	0.05	10913.425	2.050317842
27-Aug-19	11106.55	11141.75	11049.5	11105.35	685551267	27413.16	16.01	0.05	11095.625	2.470627838
28-Aug-19	11101.3	11129.65	10987.65	11046.1	549954696	16739.43	16.835	0.05	11058.65	1.513695614
29-Aug-19	10996.05	11021.1	10922.4	10948.3	649876160	20127.77	16.425	0.05	10971.75	1.834508624
30-Aug-19	10987.8	11042.6	10874.8	11023.25	628154431	21057.31	16.2825	0.05	10958.7	1.921515326
03-Sep-19	10960.95	10967.5	10772.7	10797.9	483038985	16595.6	18.055	0.05	10870.1	1.526720085
04-Sep-19	10790.4	10858.75	10746.35	10844.65	508784352	19195.1	17.235	0.05	10802.55	1.776904527
05-Sep-19	10860.95	10920.1	10816	10847.9	595699267	18279.88	17.2725	0.05	10868.05	1.681983428
06-Sep-19	10883.8	10957.05	10867.45	10946.2	497214445	18167.78	16.275	0.05	10912.25	1.664897707
09-Sep-19	10936.7	11028.85	10889.8	11003.05	412471067	14762.07	15.8525	0.05	10959.325	1.346987155
11-Sep-19	11028.5	11054.8	11011.65	11035.7	687140326	19550.59	15.3725	0.05	11033.225	1.771974196
12-Sep-19	11058.3	11081.75	10964.95	10982.8	551436050	17510.17	14.9	0.05	11023.35	1.588461765
13-Sep-19	10986.8	11084.45	10945.75	11075.9	624305151	18012.76	14.12	0.05	11015.1	1.635278844
16-Sep-19	10994.85	11052.7	10968.2	11003.5	434449776	15786.17	14.9525	0.05	11010.45	1.433744307
17-Sep-19	11000.1	11000.1	10796.5	10817.6	482013044	17721.93	16.0175	0.05	10898.3	1.626118752
18-Sep-19	10872.8	10885.15	10804.85	10840.65	519155072	16784.43	15.3525	0.05	10845	1.547665284
19-Sep-19	10845.2	10845.2	10670.25	10704.8	642599183	16642.83	15.55	0.05	10757.725	1.547058509
20-Sep-19	10746.8	11381.9	10691	11274.2	1356767450	54081.53	15.4	0.05	11036.45	4.900265031
23-Sep-19	11542.7	11694.85	11471.35	11600.2	882826741	40005.01	16.7925	0.05	11583.1	3.4537395
24-Sep-19	11590.7	11655.05	11539.2	11588.2	651722255	26930.07	16.7325	0.05	11597.125	2.322133287
25-Sep-19	11564.85	11564.95	11416.1	11440.2	629054640	25266.24	16.17	0.05	11490.525	2.19887603
26-Sep-19	11469.85	11610.85	11466.35	11571.2	844465614	30707.84	16.3425	0.05	11538.6	2.661314198
27-Sep-19	11556.35	11593.6	11499.75	11512.4	650017280	19036.94	16.115	0.05	11546.675	1.648694538
30-Sep-19	11491.15	11508.25	11390.8	11474.45	756848686	23748.07	15.8725	0.05	11449.525	2.074153295
01-Oct-19	11515.4	11554.2	11247.9	11359.9	1305415159	28972.72	16.7575	0.05	11401.05	2.541232606
03-Oct-19	11322.25	11370.4	11257.35	11314	1017479514	21658.38	17.7025	0.05	11313.875	1.914320248
04-Oct-19	11388.45	11400.3	11158.35	11174.75	928524450	22470.76	17.58	0.05	11279.325	1.992207867
07-Oct-19	11196.2	11233.85	11112.65	11126.4	733198763	18641.37	17.83	0.05	11173.25	1.668392813
09-Oct-19	11152.95	11321.6	11090.15	11313.3	741148639	20961.54	17.155	0.05	11205.875	1.870584849
10-Oct-19	11280.5	11293.35	11208.55	11234.55	562017945	19234.31	17.2275	0.05	11250.95	1.709572081
11-Oct-19	11257.7	11362.9	11189.4	11305.05	737795150	22511.39	17.14	0.05	11276.15	1.996371989
14-Oct-19	11335.9	11420.45	11290.05	11341.15	587579191	17499.48	17.43	0.05	11355.25	1.541091566
15-Oct-19	11360.85	11462.35	11342.1	11428.3	527396180	17041.55	16.85	0.05	11402.225	1.494581101
16-Oct-19	11464.95	11481.05	11411.1	11464	533468525	18266.06	16.36	0.05	11446.075	1.595836127
17-Oct-19	11466.3	11599.1	11439.65	11586.35	797572398	20839.2	15.8775	0.05	11519.375	1.809056481
18-Oct-19	11580.3	11684.7	11553.15	11661.85	853440208	22315.99	15.9275	0.05	11618.925	1.920658753
22-Oct-19	11657.15	11714.35	11573.65	11588.35	867601307	29726.27	16.81	0.05	11644	2.55292597
23-Oct-19	11596.2	11651.6	11554.4	11604.1	664159887	23397.69	16.535	0.05	11603	2.016520727
24-Oct-19	11661.65	11679.6	11534.65	11582.6	700481662	25177.46	16.24	0.05	11607.125	2.169138353
25-Oct-19	11646.15	11646.9	11490.75	11583.9	812027840	23611.51	15.315	0.05	11568.825	2.04096008
27-Oct-19	11662.25	11672.4	11604.6	11627.15	161779004	3548.21	15.585	0.05	11638.5	0.304868325
29-Oct-19	11643.95	11809.4	11627.35	11786.85	951722529	27054.87	16.42	0.05	11718.375	2.30875612
30-Oct-19	11883.9	11883.95	11784.45	11844.1	725219760	22672.18	16.6575	0.05	11834.2	1.91581856
31-Oct-19	11890.45	11945	11855.1	11877.45	1414837250	31304.73	16.28	0.05	11900.05	2.630638527
01-Nov-19	11886.6	11918.3	11843.35	11890.6	855338495	24933.55	15.7325	0.05	11880.825	2.098637931
04-Nov-19	11928.9	11989.15	11905.35	11941.3	823050457	23203.88	15.925	0.05	11947.25	1.942194229
05-Nov-19	11974.6	11978.95	11861.9	11917.2	631952071	20995.88	15.9175	0.05	11920.425	1.76133653
06-Nov-19	11911.5	12002.9	11850.25	11966.05	603351290	23324.97	15.775	0.05	11926.575	1.955714025
07-Nov-19	12021.1	12021.4	11946.85	12012.05	562963817	20898.24	15.2075	0.05	11984.125	1.743826938
08-Nov-19	11987.15	12034.15	11888.75	11908.15	789254360	22931.52	15.855	0.05	11961.45	1.917118744
11-Nov-19	11879.2	11932.65	11853.95	11913.45	548979515	16548.47	16.25	0.05	11893.3	1.391411131
13-Nov-19	11908.3	11946.8	11823.2	11840.45	659035969	20401.5	16.4625	0.05	11885	1.716575515
14-Nov-19	11858.75	11895.65	11802.65	11872.1	559494025	19114.86	15.65	0.05	11849.15	1.613184068
15-Nov-19	11904.2	11973.65	11879.25	11895.45	580154179	22350.63	15.03	0.05	11926.45	1.874038796
18-Nov-19	11915.15	11946.2	11867.6	11884.5	514352437	17991.41	15.755	0.05	11906.9	1.511007063
19-Nov-19	11919.45	11958.85	11881.75	11940.1	613909679	21574.84	15.4125	0.05	11920.3	1.809924247
20-Nov-19	12004.75	12038.6	11966.05	11999.1	646661147	24341.14	15.16	0.05	12002.325	2.028035401
21-Nov-19	12025.65	12028.2	11956.9	11968.4	557685781	21609.99	14.975	0.05	11992.55	1.801951211
22-Nov-19	11967.3	11968.1	11883.5	11914.4	486815185	19243.57	14.8725	0.05	11925.8	1.613608311
25-Nov-19	11922.45	12084.5	11919.75	12073.75	534289467	19990.44	15.0025	0.05	12002.125	1.665575054
26-Nov-19	12110.2	12132.45	12006.35	12037.7	1201335831	46030.62	14.8375	0.05	12069.4	3.813828359
27-Nov-19	12068.5	12114.9	12055.15	12100.7	584226618	19937.4	14.6175	0.05	12085.025	1.649760758
28-Nov-19	12132.1	12158.8	12099.95	12151.15	620479403	21229.58	13.9875	0.05	12129.375	1.750261658
29-Nov-19	12146.2	12147.4	12017.4	12056.05	804430391	21838.04	13.8975	0.05	12082.4	1.807425677
02-Dec-19	12137.05	12137.15	12023.7	12048.2	720945335	23113.18	14.2025	0.05	12080.425	1.913275402
03-Dec-19	12067.65	12068.6	11956.4	11994.2	605789334	18203.76	14.5625	0.05	12012.5	1.515401457
04-Dec-19	11969.95	12054.7	11935.3	12043.2	747193818	22132.83	13.3225	0.05	11995	1.845171321
05-Dec-19	12071.25	12081.2	11998.75	12018.4	562228745	19589.81	14.305	0.05	12039.975	1.62706401
06-Dec-19	12047.35	12057.05	11888.85	11921.5	609221205	18245.49	13.64	0.05	11972.95	1.523892608
09-Dec-19	11939.1	11981.95	11888.05	11937.5	599115748	16672.87	14.5975	0.05	11935	1.396972769
10-Dec-19	11950.5	11953.2	11844.7	11856.8	650219487	16514.63	14.29	0.05	11898.95	1.387906496
11-Dec-19	11867.35	11923.2	11832.3	11910.15	997655048	18760.57	13.3775	0.05	11877.75	1.579471701
12-Dec-19	11944.3	12005.5	11934	11971.8	752617138	18401.22	13.3475	0.05	11969.75	1.537310303
